"goal","dimension","region_id","score","region_label"
"NP","score",10,,"Nauru"
"NP","score",11,6.99,"Marshall Islands"
"NP","score",12,,"Wake Island"
"NP","score",13,,"Northern Mariana Islands and Guam"
"NP","score",14,29.07,"Taiwan"
"NP","score",15,88.49,"Philippines"
"NP","score",16,74.73,"Australia"
"NP","score",17,13.93,"Papua New Guinea"
"NP","score",18,42.3,"Fiji"
"NP","score",19,,"Tuvalu"
"NP","score",20,99.77,"South Korea"
"NP","score",21,8.42,"North Korea"
"NP","score",24,20.47,"Cambodia"
"NP","score",25,89.2,"Thailand"
"NP","score",26,,"Andaman and Nicobar"
"NP","score",28,,"Comoro Islands"
"NP","score",29,,"Mayotte"
"NP","score",30,,"Glorioso Islands"
"NP","score",31,100,"Seychelles"
"NP","score",32,,"R_union"
"NP","score",33,,"Juan de Nova Island"
"NP","score",34,,"Bassas da India"
"NP","score",35,,"Ile Europa"
"NP","score",36,,"Ile Tromelin"
"NP","score",37,97.57,"Mauritius"
"NP","score",38,,"British Indian Ocean Territory"
"NP","score",39,0,"Maldives"
"NP","score",40,57.57,"Sri Lanka"
"NP","score",41,26.97,"Mozambique"
"NP","score",42,88.95,"Madagascar"
"NP","score",43,60.92,"Kenya"
"NP","score",44,28.97,"Somalia"
"NP","score",45,0,"Eritrea"
"NP","score",46,,"Djibouti"
"NP","score",47,96.96,"Yemen"
"NP","score",48,76.12,"Oman"
"NP","score",49,37.83,"Sudan"
"NP","score",50,0,"Saudi Arabia"
"NP","score",51,,"Kuwait"
"NP","score",52,0,"Bahrain"
"NP","score",53,23.75,"Pakistan"
"NP","score",54,79.75,"United Arab Emirates"
"NP","score",55,,"Azores"
"NP","score",56,,"Cape Verde"
"NP","score",57,,"Madeira"
"NP","score",58,,"Canary Islands"
"NP","score",59,99.55,"Belgium"
"NP","score",60,,"Gibraltar"
"NP","score",61,69,"Tunisia"
"NP","score",62,67.94,"Morocco"
"NP","score",63,,"Western Sahara"
"NP","score",64,100,"Mauritania"
"NP","score",65,,"Gambia"
"NP","score",66,16.09,"Senegal"
"NP","score",67,4.91,"Libya"
"NP","score",68,,"Malta"
"NP","score",69,100,"Latvia"
"NP","score",70,45.86,"Estonia"
"NP","score",71,89.68,"Bulgaria"
"NP","score",72,59.03,"Romania"
"NP","score",73,5.08,"Russia"
"NP","score",74,100,"Georgia"
"NP","score",75,25.77,"Ukraine"
"NP","score",76,61.18,"Turkey"
"NP","score",77,74.15,"Syria"
"NP","score",78,99.61,"Lebanon"
"NP","score",79,44.71,"Israel"
"NP","score",80,34.55,"Greece"
"NP","score",81,0,"Cyprus"
"NP","score",82,19.98,"Albania"
"NP","score",84,,"Algeria"
"NP","score",85,,"Ascension"
"NP","score",86,,"Saint Helena"
"NP","score",88,,"Tristan da Cunha"
"NP","score",89,,"South Georgia and the South Sandwich Islands"
"NP","score",90,,"Prince Edward Islands"
"NP","score",91,,"Crozet Islands"
"NP","score",92,,"Amsterdam Island and Saint Paul Island"
"NP","score",93,,"Kerguelen Islands"
"NP","score",94,,"Heard and McDonald Islands"
"NP","score",95,,"Falkland Islands"
"NP","score",96,,"Sierra Leone"
"NP","score",97,,"Liberia"
"NP","score",98,,"Togo"
"NP","score",99,,"Benin"
"NP","score",100,,"Republique du Congo"
"NP","score",101,42.08,"Namibia"
"NP","score",102,65.77,"South Africa"
"NP","score",103,,"Sao Tome and Principe"
"NP","score",104,,"Equatorial Guinea"
"NP","score",105,,"Bouvet Island"
"NP","score",106,99.94,"Ghana"
"NP","score",107,,"Clipperton Island"
"NP","score",108,,"Bermuda"
"NP","score",110,24.88,"Bahamas"
"NP","score",111,24.36,"Turks and Caicos Islands"
"NP","score",112,44.24,"Cuba"
"NP","score",113,,"Cayman Islands"
"NP","score",114,56.29,"Haiti"
"NP","score",115,83.62,"Dominican Republic"
"NP","score",116,,"Puerto Rico and Virgin Islands of the United States"
"NP","score",117,,"British Virgin Islands"
"NP","score",118,,"Anguilla"
"NP","score",119,,"Saint Kitts and Nevis"
"NP","score",120,,"Antigua and Barbuda"
"NP","score",121,,"Montserrat"
"NP","score",122,0,"Saint Lucia"
"NP","score",123,,"Dominica"
"NP","score",124,0,"Barbados"
"NP","score",125,,"Grenada"
"NP","score",126,48.76,"Trinidad and Tobago"
"NP","score",127,0,"Saint Vincent and the Grenadines"
"NP","score",129,28.82,"Panama"
"NP","score",130,23.51,"Costa Rica"
"NP","score",131,33.46,"Nicaragua"
"NP","score",132,57.14,"Colombia"
"NP","score",133,14.59,"Honduras"
"NP","score",134,42.04,"El Salvador"
"NP","score",135,94.84,"Mexico"
"NP","score",136,77.53,"Guatemala"
"NP","score",137,99.47,"Ecuador"
"NP","score",138,99.99,"Peru"
"NP","score",139,0,"Venezuela"
"NP","score",140,0,"Guadeloupe and Martinique"
"NP","score",141,18.16,"Faeroe Islands"
"NP","score",143,85.95,"Iceland"
"NP","score",144,,"Jan Mayen"
"NP","score",145,,"Greenland"
"NP","score",146,,"Pitcairn"
"NP","score",147,98.18,"French Polynesia"
"NP","score",148,,"Line Group"
"NP","score",149,,"Jarvis Island"
"NP","score",150,,"Palmyra Atoll"
"NP","score",151,,"American Samoa"
"NP","score",152,,"Samoa"
"NP","score",153,0,"Cook Islands"
"NP","score",154,,"Niue"
"NP","score",155,14.21,"Tonga"
"NP","score",156,,"Tokelau"
"NP","score",157,,"Phoenix Group"
"NP","score",158,,"Howland Island and Baker Island"
"NP","score",159,,"Johnston Atoll"
"NP","score",161,,"Wallis and Futuna"
"NP","score",162,94.81,"New Zealand"
"NP","score",163,68.45,"United States"
"NP","score",164,54.96,"Belize"
"NP","score",166,13.54,"Jamaica"
"NP","score",167,,"Guyana"
"NP","score",168,,"Suriname"
"NP","score",169,,"French Guiana"
"NP","score",171,13.57,"Brazil"
"NP","score",172,82.61,"Argentina"
"NP","score",173,1.2,"Uruguay"
"NP","score",174,99.8,"Finland"
"NP","score",175,99.23,"Denmark"
"NP","score",176,100,"Germany"
"NP","score",177,92.46,"Netherlands"
"NP","score",178,100,"Poland"
"NP","score",179,79.93,"France"
"NP","score",180,98.41,"United Kingdom"
"NP","score",181,78.73,"Ireland"
"NP","score",182,63.8,"Spain"
"NP","score",183,26.9,"Portugal"
"NP","score",184,94.64,"Italy"
"NP","score",185,,"Monaco"
"NP","score",186,0,"Montenegro"
"NP","score",187,71.11,"Croatia"
"NP","score",188,100,"Slovenia"
"NP","score",189,77.81,"Lithuania"
"NP","score",190,,"Qatar"
"NP","score",191,97.14,"Iran"
"NP","score",192,,"Iraq"
"NP","score",193,,"Guinea Bissau"
"NP","score",194,,"Guinea"
"NP","score",195,0,"Ivory Coast"
"NP","score",196,95.26,"Nigeria"
"NP","score",197,,"Cameroon"
"NP","score",198,,"Gabon"
"NP","score",199,,"Democratic Republic of the Congo"
"NP","score",200,81.27,"Angola"
"NP","score",202,67.55,"Tanzania"
"NP","score",203,99.54,"India"
"NP","score",204,94.14,"Bangladesh"
"NP","score",205,99.99,"Myanmar"
"NP","score",206,95.95,"Malaysia"
"NP","score",207,83.97,"Vietnam"
"NP","score",208,25.13,"Singapore"
"NP","score",209,89.12,"China"
"NP","score",210,40.86,"Japan"
"NP","score",212,0.06,"Kiribati"
"NP","score",213,,"Antarctica"
"NP","score",214,75.32,"Egypt"
"NP","score",215,,"Jordan"
"NP","score",216,84.97,"Indonesia"
"NP","score",218,88,"Canada"
"NP","score",219,,"Saint Pierre and Miquelon"
"NP","score",220,0,"Sint Maarten"
"NP","score",221,,"Northern Saint-Martin"
"NP","score",222,49.81,"Sweden"
"NP","score",223,93.41,"Norway"
"NP","score",224,27.45,"Chile"
"NP","score",227,,"Jersey"
"NP","score",228,,"Guernsey"
"NP","score",231,,"East Timor"
"NP","score",232,,"Bosnia and Herzegovina"
"NP","score",237,,"Oecussi Ambeno"
"NP","score",244,,"Curacao"
"NP","score",245,0,"Bonaire"
"NP","score",247,,"Brunei"
"NP","score",248,0,"Saba"
"NP","score",249,0,"Sint Eustatius"
"NP","score",250,,"Aruba"
"CS","score",0,74.24,"GLOBAL"
"CS","score",1,92.76,"Cocos Islands"
"CS","score",2,92.76,"Christmas Island"
"CS","score",3,,"Norfolk Island"
"CS","score",4,,"Macquarie Island"
"CS","score",5,52.9,"New Caledonia"
"CS","score",6,63.51,"Vanuatu"
"CS","score",7,49.12,"Solomon Islands"
"CS","score",8,63.9,"Palau"
"CS","score",9,93.18,"Micronesia"
"CS","score",10,,"Nauru"
"CS","score",11,86.76,"Marshall Islands"
"CS","score",12,,"Wake Island"
"CS","score",13,93.58,"Northern Mariana Islands and Guam"
"CS","score",14,95.64,"Taiwan"
"CS","score",15,62.39,"Philippines"
"CS","score",16,91.13,"Australia"
"CS","score",17,77.86,"Papua New Guinea"
"CS","score",18,56.41,"Fiji"
"CS","score",19,,"Tuvalu"
"CS","score",20,,"South Korea"
"CS","score",21,,"North Korea"
"CS","score",24,51.75,"Cambodia"
"CS","score",25,66.03,"Thailand"
"CS","score",26,72.48,"Andaman and Nicobar"
"CS","score",28,85.31,"Comoro Islands"
"CS","score",29,92.79,"Mayotte"
"CS","score",30,,"Glorioso Islands"
"CS","score",31,100,"Seychelles"
"CS","score",32,,"R_union"
"CS","score",33,,"Juan de Nova Island"
"CS","score",34,,"Bassas da India"
"CS","score",35,100,"Ile Europa"
"CS","score",36,,"Ile Tromelin"
"CS","score",37,90.86,"Mauritius"
"CS","score",38,,"British Indian Ocean Territory"
"CS","score",39,69.17,"Maldives"
"CS","score",40,75.9,"Sri Lanka"
"CS","score",41,96.16,"Mozambique"
"CS","score",42,65.21,"Madagascar"
"CS","score",43,80.45,"Kenya"
"CS","score",44,46.44,"Somalia"
"CS","score",45,84.57,"Eritrea"
"CS","score",46,,"Djibouti"
"CS","score",47,68.31,"Yemen"
"CS","score",48,,"Oman"
"CS","score",49,82.11,"Sudan"
"CS","score",50,81.37,"Saudi Arabia"
"CS","score",51,86.74,"Kuwait"
"CS","score",52,86.01,"Bahrain"
"CS","score",53,30.2,"Pakistan"
"CS","score",54,92.98,"United Arab Emirates"
"CS","score",55,,"Azores"
"CS","score",56,,"Cape Verde"
"CS","score",57,,"Madeira"
"CS","score",58,54.26,"Canary Islands"
"CS","score",59,100,"Belgium"
"CS","score",60,,"Gibraltar"
"CS","score",61,,"Tunisia"
"CS","score",62,,"Morocco"
"CS","score",63,,"Western Sahara"
"CS","score",64,,"Mauritania"
"CS","score",65,60.57,"Gambia"
"CS","score",66,33.47,"Senegal"
"CS","score",67,,"Libya"
"CS","score",68,90.31,"Malta"
"CS","score",69,54.41,"Latvia"
"CS","score",70,100,"Estonia"
"CS","score",71,,"Bulgaria"
"CS","score",72,,"Romania"
"CS","score",73,100,"Russia"
"CS","score",74,,"Georgia"
"CS","score",75,84.22,"Ukraine"
"CS","score",76,,"Turkey"
"CS","score",77,,"Syria"
"CS","score",78,,"Lebanon"
"CS","score",79,91.23,"Israel"
"CS","score",80,,"Greece"
"CS","score",81,,"Cyprus"
"CS","score",82,,"Albania"
"CS","score",84,,"Algeria"
"CS","score",85,,"Ascension"
"CS","score",86,,"Saint Helena"
"CS","score",88,,"Tristan da Cunha"
"CS","score",89,,"South Georgia and the South Sandwich Islands"
"CS","score",90,,"Prince Edward Islands"
"CS","score",91,,"Crozet Islands"
"CS","score",92,,"Amsterdam Island and Saint Paul Island"
"CS","score",93,,"Kerguelen Islands"
"CS","score",94,,"Heard and McDonald Islands"
"CS","score",95,,"Falkland Islands"
"CS","score",96,23.25,"Sierra Leone"
"CS","score",97,23.02,"Liberia"
"CS","score",98,99.24,"Togo"
"CS","score",99,100,"Benin"
"CS","score",100,27.75,"Republique du Congo"
"CS","score",101,,"Namibia"
"CS","score",102,80.68,"South Africa"
"CS","score",103,,"Sao Tome and Principe"
"CS","score",104,84.63,"Equatorial Guinea"
"CS","score",105,,"Bouvet Island"
"CS","score",106,68.43,"Ghana"
"CS","score",107,,"Clipperton Island"
"CS","score",108,,"Bermuda"
"CS","score",110,68.22,"Bahamas"
"CS","score",111,79.78,"Turks and Caicos Islands"
"CS","score",112,100,"Cuba"
"CS","score",113,92.27,"Cayman Islands"
"CS","score",114,61.51,"Haiti"
"CS","score",115,57.66,"Dominican Republic"
"CS","score",116,100,"Puerto Rico and Virgin Islands of the United States"
"CS","score",117,73.76,"British Virgin Islands"
"CS","score",118,73.64,"Anguilla"
"CS","score",119,100,"Saint Kitts and Nevis"
"CS","score",120,100,"Antigua and Barbuda"
"CS","score",121,73.68,"Montserrat"
"CS","score",122,26.87,"Saint Lucia"
"CS","score",123,26.59,"Dominica"
"CS","score",124,27.09,"Barbados"
"CS","score",125,37.72,"Grenada"
"CS","score",126,85.77,"Trinidad and Tobago"
"CS","score",127,,"Saint Vincent and the Grenadines"
"CS","score",129,24.76,"Panama"
"CS","score",130,47.87,"Costa Rica"
"CS","score",131,5.53,"Nicaragua"
"CS","score",132,49.46,"Colombia"
"CS","score",133,60.9,"Honduras"
"CS","score",134,43.42,"El Salvador"
"CS","score",135,63.8,"Mexico"
"CS","score",136,89.06,"Guatemala"
"CS","score",137,53.01,"Ecuador"
"CS","score",138,38.6,"Peru"
"CS","score",139,68.42,"Venezuela"
"CS","score",140,99.94,"Guadeloupe and Martinique"
"CS","score",141,,"Faeroe Islands"
"CS","score",143,,"Iceland"
"CS","score",144,,"Jan Mayen"
"CS","score",145,,"Greenland"
"CS","score",146,,"Pitcairn"
"CS","score",147,91.78,"French Polynesia"
"CS","score",148,,"Line Group"
"CS","score",149,,"Jarvis Island"
"CS","score",150,,"Palmyra Atoll"
"CS","score",151,94.04,"American Samoa"
"CS","score",152,89.14,"Samoa"
"CS","score",153,55.42,"Cook Islands"
"CS","score",154,55.21,"Niue"
"CS","score",155,67.53,"Tonga"
"CS","score",156,55.45,"Tokelau"
"CS","score",157,,"Phoenix Group"
"CS","score",158,,"Howland Island and Baker Island"
"CS","score",159,,"Johnston Atoll"
"CS","score",161,,"Wallis and Futuna"
"CS","score",162,81.48,"New Zealand"
"CS","score",163,66.98,"United States"
"CS","score",164,40.24,"Belize"
"CS","score",166,68.4,"Jamaica"
"CS","score",167,71.06,"Guyana"
"CS","score",168,99.74,"Suriname"
"CS","score",169,100,"French Guiana"
"CS","score",171,93.66,"Brazil"
"CS","score",172,,"Argentina"
"CS","score",173,,"Uruguay"
"CS","score",174,,"Finland"
"CS","score",175,100,"Denmark"
"CS","score",176,100,"Germany"
"CS","score",177,100,"Netherlands"
"CS","score",178,68.99,"Poland"
"CS","score",179,81.36,"France"
"CS","score",180,55.83,"United Kingdom"
"CS","score",181,55.79,"Ireland"
"CS","score",182,53.95,"Spain"
"CS","score",183,,"Portugal"
"CS","score",184,80.51,"Italy"
"CS","score",185,,"Monaco"
"CS","score",186,,"Montenegro"
"CS","score",187,,"Croatia"
"CS","score",188,,"Slovenia"
"CS","score",189,,"Lithuania"
"CS","score",190,90.52,"Qatar"
"CS","score",191,56.29,"Iran"
"CS","score",192,81.69,"Iraq"
"CS","score",193,24.28,"Guinea Bissau"
"CS","score",194,32.5,"Guinea"
"CS","score",195,21.76,"Ivory Coast"
"CS","score",196,97.11,"Nigeria"
"CS","score",197,79.69,"Cameroon"
"CS","score",198,47.69,"Gabon"
"CS","score",199,20.44,"Democratic Republic of the Congo"
"CS","score",200,57.52,"Angola"
"CS","score",202,62.12,"Tanzania"
"CS","score",203,72.93,"India"
"CS","score",204,100,"Bangladesh"
"CS","score",205,74.96,"Myanmar"
"CS","score",206,65.41,"Malaysia"
"CS","score",207,41.81,"Vietnam"
"CS","score",208,91.02,"Singapore"
"CS","score",209,54.24,"China"
"CS","score",210,95.64,"Japan"
"CS","score",212,86.74,"Kiribati"
"CS","score",213,,"Antarctica"
"CS","score",214,85.58,"Egypt"
"CS","score",215,87.64,"Jordan"
"CS","score",216,50.21,"Indonesia"
"CS","score",218,55,"Canada"
"CS","score",219,,"Saint Pierre and Miquelon"
"CS","score",220,100,"Sint Maarten"
"CS","score",221,100,"Northern Saint-Martin"
"CS","score",222,69.29,"Sweden"
"CS","score",223,,"Norway"
"CS","score",224,,"Chile"
"CS","score",227,54.79,"Jersey"
"CS","score",228,54.7,"Guernsey"
"CS","score",231,56.06,"East Timor"
"CS","score",232,,"Bosnia and Herzegovina"
"CS","score",237,27.76,"Oecussi Ambeno"
"CS","score",244,74.92,"Curacao"
"CS","score",245,79.5,"Bonaire"
"CS","score",247,65.59,"Brunei"
"CS","score",248,100,"Saba"
"CS","score",249,100,"Sint Eustatius"
"CS","score",250,85.79,"Aruba"
"CP","score",0,69.57,"GLOBAL"
"CP","score",1,53.1,"Cocos Islands"
"CP","score",2,24.95,"Christmas Island"
"CP","score",3,,"Norfolk Island"
"CP","score",4,,"Macquarie Island"
"CP","score",5,61.31,"New Caledonia"
"CP","score",6,31.49,"Vanuatu"
"CP","score",7,57.53,"Solomon Islands"
"CP","score",8,53.62,"Palau"
"CP","score",9,73.57,"Micronesia"
"CP","score",10,96,"Nauru"
"CP","score",11,80.31,"Marshall Islands"
"CP","score",12,77.58,"Wake Island"
"CP","score",13,45.48,"Northern Mariana Islands and Guam"
"CP","score",14,40.99,"Taiwan"
"CP","score",15,53.92,"Philippines"
"CP","score",16,57.96,"Australia"
"CP","score",17,51.48,"Papua New Guinea"
"CP","score",18,77.05,"Fiji"
"CP","score",19,100,"Tuvalu"
"CP","score",20,,"South Korea"
"CP","score",21,94.53,"North Korea"
"CP","score",24,59.84,"Cambodia"
"CP","score",25,37.97,"Thailand"
"CP","score",26,52.22,"Andaman and Nicobar"
"CP","score",28,27.34,"Comoro Islands"
"CP","score",29,35.81,"Mayotte"
"CP","score",30,92.7,"Glorioso Islands"
"CP","score",31,84.9,"Seychelles"
"CP","score",32,92.18,"R_union"
"CP","score",33,92.62,"Juan de Nova Island"
"CP","score",34,92.45,"Bassas da India"
"CP","score",35,93.69,"Ile Europa"
"CP","score",36,92.31,"Ile Tromelin"
"CP","score",37,81.14,"Mauritius"
"CP","score",38,100,"British Indian Ocean Territory"
"CP","score",39,62.7,"Maldives"
"CP","score",40,28.96,"Sri Lanka"
"CP","score",41,69.09,"Mozambique"
"CP","score",42,39.8,"Madagascar"
"CP","score",43,58.2,"Kenya"
"CP","score",44,34.75,"Somalia"
"CP","score",45,87.15,"Eritrea"
"CP","score",46,97.61,"Djibouti"
"CP","score",47,30.8,"Yemen"
"CP","score",48,99.23,"Oman"
"CP","score",49,29.49,"Sudan"
"CP","score",50,28.8,"Saudi Arabia"
"CP","score",51,23.8,"Kuwait"
"CP","score",52,39.3,"Bahrain"
"CP","score",53,30.15,"Pakistan"
"CP","score",54,33.04,"United Arab Emirates"
"CP","score",55,,"Azores"
"CP","score",56,,"Cape Verde"
"CP","score",57,,"Madeira"
"CP","score",58,54.02,"Canary Islands"
"CP","score",59,100,"Belgium"
"CP","score",60,,"Gibraltar"
"CP","score",61,,"Tunisia"
"CP","score",62,,"Morocco"
"CP","score",63,,"Western Sahara"
"CP","score",64,,"Mauritania"
"CP","score",65,60.47,"Gambia"
"CP","score",66,5.46,"Senegal"
"CP","score",67,,"Libya"
"CP","score",68,90.11,"Malta"
"CP","score",69,99.99,"Latvia"
"CP","score",70,99.98,"Estonia"
"CP","score",71,,"Bulgaria"
"CP","score",72,,"Romania"
"CP","score",73,94.3,"Russia"
"CP","score",74,,"Georgia"
"CP","score",75,83.86,"Ukraine"
"CP","score",76,,"Turkey"
"CP","score",77,,"Syria"
"CP","score",78,,"Lebanon"
"CP","score",79,91.23,"Israel"
"CP","score",80,,"Greece"
"CP","score",81,,"Cyprus"
"CP","score",82,,"Albania"
"CP","score",84,,"Algeria"
"CP","score",85,,"Ascension"
"CP","score",86,,"Saint Helena"
"CP","score",88,,"Tristan da Cunha"
"CP","score",89,,"South Georgia and the South Sandwich Islands"
"CP","score",90,,"Prince Edward Islands"
"CP","score",91,,"Crozet Islands"
"CP","score",92,,"Amsterdam Island and Saint Paul Island"
"CP","score",93,,"Kerguelen Islands"
"CP","score",94,,"Heard and McDonald Islands"
"CP","score",95,,"Falkland Islands"
"CP","score",96,6.05,"Sierra Leone"
"CP","score",97,22.91,"Liberia"
"CP","score",98,98.68,"Togo"
"CP","score",99,100,"Benin"
"CP","score",100,,"Republique du Congo"
"CP","score",101,,"Namibia"
"CP","score",102,22.57,"South Africa"
"CP","score",103,,"Sao Tome and Principe"
"CP","score",104,84.39,"Equatorial Guinea"
"CP","score",105,,"Bouvet Island"
"CP","score",106,17.72,"Ghana"
"CP","score",107,,"Clipperton Island"
"CP","score",108,55.08,"Bermuda"
"CP","score",110,35.65,"Bahamas"
"CP","score",111,35.15,"Turks and Caicos Islands"
"CP","score",112,31.38,"Cuba"
"CP","score",113,56.36,"Cayman Islands"
"CP","score",114,21.08,"Haiti"
"CP","score",115,55.21,"Dominican Republic"
"CP","score",116,37.36,"Puerto Rico and Virgin Islands of the United States"
"CP","score",117,47.96,"British Virgin Islands"
"CP","score",118,39.19,"Anguilla"
"CP","score",119,44.94,"Saint Kitts and Nevis"
"CP","score",120,28.24,"Antigua and Barbuda"
"CP","score",121,73.12,"Montserrat"
"CP","score",122,67.24,"Saint Lucia"
"CP","score",123,6.93,"Dominica"
"CP","score",124,28.37,"Barbados"
"CP","score",125,37.99,"Grenada"
"CP","score",126,80.26,"Trinidad and Tobago"
"CP","score",127,72.66,"Saint Vincent and the Grenadines"
"CP","score",129,29.81,"Panama"
"CP","score",130,63.76,"Costa Rica"
"CP","score",131,8.77,"Nicaragua"
"CP","score",132,61.17,"Colombia"
"CP","score",133,40.08,"Honduras"
"CP","score",134,43.54,"El Salvador"
"CP","score",135,34.76,"Mexico"
"CP","score",136,89.22,"Guatemala"
"CP","score",137,57.13,"Ecuador"
"CP","score",138,38.66,"Peru"
"CP","score",139,39.2,"Venezuela"
"CP","score",140,33.2,"Guadeloupe and Martinique"
"CP","score",141,,"Faeroe Islands"
"CP","score",143,53.63,"Iceland"
"CP","score",144,,"Jan Mayen"
"CP","score",145,96.51,"Greenland"
"CP","score",146,100,"Pitcairn"
"CP","score",147,89.85,"French Polynesia"
"CP","score",148,100,"Line Group"
"CP","score",149,,"Jarvis Island"
"CP","score",150,77.99,"Palmyra Atoll"
"CP","score",151,29.09,"American Samoa"
"CP","score",152,33.48,"Samoa"
"CP","score",153,93.39,"Cook Islands"
"CP","score",154,87.08,"Niue"
"CP","score",155,28.97,"Tonga"
"CP","score",156,93.88,"Tokelau"
"CP","score",157,100,"Phoenix Group"
"CP","score",158,100,"Howland Island and Baker Island"
"CP","score",159,77.52,"Johnston Atoll"
"CP","score",161,100,"Wallis and Futuna"
"CP","score",162,65.73,"New Zealand"
"CP","score",163,80.05,"United States"
"CP","score",164,10.17,"Belize"
"CP","score",166,26.7,"Jamaica"
"CP","score",167,70.78,"Guyana"
"CP","score",168,99.74,"Suriname"
"CP","score",169,100,"French Guiana"
"CP","score",171,85.89,"Brazil"
"CP","score",172,,"Argentina"
"CP","score",173,,"Uruguay"
"CP","score",174,100,"Finland"
"CP","score",175,94.5,"Denmark"
"CP","score",176,96.31,"Germany"
"CP","score",177,100,"Netherlands"
"CP","score",178,49.3,"Poland"
"CP","score",179,39.3,"France"
"CP","score",180,43.94,"United Kingdom"
"CP","score",181,55.66,"Ireland"
"CP","score",182,53.8,"Spain"
"CP","score",183,,"Portugal"
"CP","score",184,35.61,"Italy"
"CP","score",185,,"Monaco"
"CP","score",186,,"Montenegro"
"CP","score",187,,"Croatia"
"CP","score",188,,"Slovenia"
"CP","score",189,74.63,"Lithuania"
"CP","score",190,33.7,"Qatar"
"CP","score",191,16.64,"Iran"
"CP","score",192,81.56,"Iraq"
"CP","score",193,5.78,"Guinea Bissau"
"CP","score",194,7.5,"Guinea"
"CP","score",195,21.68,"Ivory Coast"
"CP","score",196,26.8,"Nigeria"
"CP","score",197,79.51,"Cameroon"
"CP","score",198,47.47,"Gabon"
"CP","score",199,20.39,"Democratic Republic of the Congo"
"CP","score",200,17.72,"Angola"
"CP","score",202,64.07,"Tanzania"
"CP","score",203,52.61,"India"
"CP","score",204,100,"Bangladesh"
"CP","score",205,46.25,"Myanmar"
"CP","score",206,76.36,"Malaysia"
"CP","score",207,66.27,"Vietnam"
"CP","score",208,27.51,"Singapore"
"CP","score",209,45.81,"China"
"CP","score",210,97.07,"Japan"
"CP","score",212,82.15,"Kiribati"
"CP","score",213,,"Antarctica"
"CP","score",214,54.35,"Egypt"
"CP","score",215,56.18,"Jordan"
"CP","score",216,58.8,"Indonesia"
"CP","score",218,95.89,"Canada"
"CP","score",219,,"Saint Pierre and Miquelon"
"CP","score",220,31.61,"Sint Maarten"
"CP","score",221,35.04,"Northern Saint-Martin"
"CP","score",222,99.79,"Sweden"
"CP","score",223,79.2,"Norway"
"CP","score",224,,"Chile"
"CP","score",227,54.71,"Jersey"
"CP","score",228,54.66,"Guernsey"
"CP","score",231,17.04,"East Timor"
"CP","score",232,,"Bosnia and Herzegovina"
"CP","score",237,52.25,"Oecussi Ambeno"
"CP","score",244,100,"Curacao"
"CP","score",245,94.36,"Bonaire"
"CP","score",247,98.68,"Brunei"
"CP","score",248,99.6,"Saba"
"CP","score",249,94.03,"Sint Eustatius"
"CP","score",250,81.89,"Aruba"
"TR","score",0,41.84,"GLOBAL"
"TR","score",1,59.15,"Cocos Islands"
"TR","score",2,58.98,"Christmas Island"
"TR","score",3,59.47,"Norfolk Island"
"TR","score",4,,"Macquarie Island"
"TR","score",5,64.4,"New Caledonia"
"TR","score",6,98.72,"Vanuatu"
"TR","score",7,19,"Solomon Islands"
"TR","score",8,61.72,"Palau"
"TR","score",9,59.37,"Micronesia"
"TR","score",10,60.08,"Nauru"
"TR","score",11,59.36,"Marshall Islands"
"TR","score",12,61.47,"Wake Island"
"TR","score",13,58.99,"Northern Mariana Islands and Guam"
"TR","score",14,7.24,"Taiwan"
"TR","score",15,26.42,"Philippines"
"TR","score",16,56.46,"Australia"
"TR","score",17,6.76,"Papua New Guinea"
"TR","score",18,96.01,"Fiji"
"TR","score",19,40.67,"Tuvalu"
"TR","score",20,28.91,"South Korea"
"TR","score",21,0,"North Korea"
"TR","score",24,63.61,"Cambodia"
"TR","score",25,58.58,"Thailand"
"TR","score",26,40.39,"Andaman and Nicobar"
"TR","score",28,17.5,"Comoro Islands"
"TR","score",29,46.33,"Mayotte"
"TR","score",30,47.13,"Glorioso Islands"
"TR","score",31,100,"Seychelles"
"TR","score",32,9.32,"R_union"
"TR","score",33,47.16,"Juan de Nova Island"
"TR","score",34,,"Bassas da India"
"TR","score",35,,"Ile Europa"
"TR","score",36,,"Ile Tromelin"
"TR","score",37,100,"Mauritius"
"TR","score",38,77.19,"British Indian Ocean Territory"
"TR","score",39,95.84,"Maldives"
"TR","score",40,30.75,"Sri Lanka"
"TR","score",41,25.51,"Mozambique"
"TR","score",42,12.25,"Madagascar"
"TR","score",43,12.06,"Kenya"
"TR","score",44,4,"Somalia"
"TR","score",45,4.23,"Eritrea"
"TR","score",46,4.24,"Djibouti"
"TR","score",47,12.09,"Yemen"
"TR","score",48,23.44,"Oman"
"TR","score",49,12.15,"Sudan"
"TR","score",50,14.91,"Saudi Arabia"
"TR","score",51,18.6,"Kuwait"
"TR","score",52,40.07,"Bahrain"
"TR","score",53,14.83,"Pakistan"
"TR","score",54,53.49,"United Arab Emirates"
"TR","score",55,68.8,"Azores"
"TR","score",56,100,"Cape Verde"
"TR","score",57,68.71,"Madeira"
"TR","score",58,68.57,"Canary Islands"
"TR","score",59,29.24,"Belgium"
"TR","score",60,69.58,"Gibraltar"
"TR","score",61,48.41,"Tunisia"
"TR","score",62,67.88,"Morocco"
"TR","score",63,33.46,"Western Sahara"
"TR","score",64,2.54,"Mauritania"
